Animal,Genotype,Gender,Assay,Value,Strain,Background,Age,Cage,Feeding,Treatment
Adipose TSC1-EarTag #532,+/+; +/+,M,Body Weight,23180,Adipose TSC1,Mixed,63,143406,fed,[]
Adipose TSC1-EarTag #511,fl/+; +/+,M,Body Weight,19940,Adipose TSC1,Mixed,68,141542,fed,[]
Adipose TSC1-EarTag #687,fl/fl; +/+,M,Body Weight,23100,Adipose TSC1,Mixed,63,143401,fed,[]
Adipose TSC1-EarTag #521,fl/fl; Tg/+,M,Body Weight,23780,Adipose TSC1,Mixed,63,143401,fed,[]
Adipose TSC1-EarTag #528,+/+; Tg/+,M,Body Weight,32300,Adipose TSC1,Mixed,63,143401,fed,[]
Adipose TSC1-EarTag #522,fl/+; +/+,M,Body Weight,28690,Adipose TSC1,Mixed,63,143406,fed,[]
Adipose TSC1-EarTag #507,fl/+; +/+,M,Body Weight,28250,Adipose TSC1,Mixed,68,139611,fed,[]
Adipose TSC1-EarTag #563,fl/+; +/+,M,Body Weight,24920,Adipose TSC1,Mixed,58,137670,fed,[]
Adipose TSC1-EarTag #512,fl/+; +/+,M,Body Weight,27840,Adipose TSC1,Mixed,68,141542,fed,[]
Adipose TSC1-EarTag #574,fl/+; Tg/+,M,Body Weight,27820,Adipose TSC1,Mixed,58,137670,fed,[]
Adipose TSC1-EarTag #579,+/+; +/+,M,Body Weight,27610,Adipose TSC1,Mixed,53,144030,fed,[]
Adipose TSC1-EarTag #566,+/+; +/+,M,Body Weight,25050,Adipose TSC1,Mixed,58,144031,fed,[]
Adipose TSC1-EarTag #564,+/+; Tg/+,M,Body Weight,23780,Adipose TSC1,Mixed,58,144031,fed,[]
Adipose TSC1-EarTag #573,+/+; +/+,M,Body Weight,26500,Adipose TSC1,Mixed,58,144031,fed,[]
Adipose TSC1-EarTag #314,+/+; +/+,M,Body Weight,34530,Adipose TSC1,Mixed,118,141333,fed,[]
Adipose TSC1-EarTag #316,fl/fl; Tg/+,M,Body Weight,29870,Adipose TSC1,Mixed,118,141333,fed,[]
Adipose TSC1-EarTag #343,fl/fl; Tg/+,M,Body Weight,30960,Adipose TSC1,Mixed,117,141333,fed,[]
Adipose TSC1-EarTag #317,+/+; Tg/+,M,Body Weight,29950,Adipose TSC1,Mixed,118,141333,fed,[]
Adipose TSC1-EarTag #315,+/+; Tg/+,M,Body Weight,39250,Adipose TSC1,Mixed,118,141333,fed,[]
Adipose TSC1-EarTag #340,fl/fl; +/+,M,Body Weight,34090,Adipose TSC1,Mixed,117,141542,fed,[]
Adipose TSC1-EarTag #355,fl/fl; Tg/+,M,Body Weight,30440,Adipose TSC1,Mixed,116,141542,fed,[]
Adipose TSC1-EarTag #344,fl/fl; Tg/+,M,Body Weight,25410,Adipose TSC1,Mixed,117,141542,fed,[]
Adipose TSC1-EarTag #327,fl/fl; Tg/+,M,Body Weight,31940,Adipose TSC1,Mixed,117,141542,fed,[]
Adipose TSC1-EarTag #347,+/+; Tg/+,M,Body Weight,27760,Adipose TSC1,Mixed,116,141542,fed,[]
Adipose TSC1-EarTag #309,+/+; Tg/+,M,Body Weight,30280,Adipose TSC1,Mixed,117,141543,fed,[]
Adipose TSC1-EarTag #311,+/+; Tg/+,M,Body Weight,32490,Adipose TSC1,Mixed,117,141543,fed,[]
Adipose TSC1-EarTag #313,fl/fl; Tg/+,M,Body Weight,29930,Adipose TSC1,Mixed,118,141543,fed,[]
Adipose TSC1-EarTag #337,+/+; +/+,M,Body Weight,26640,Adipose TSC1,Mixed,117,141543,fed,[]
Adipose TSC1-EarTag #336,fl/fl; Tg/+,M,Body Weight,24750,Adipose TSC1,Mixed,117,141543,fed,[]
Adipose TSC1-EarTag #358,+/+; +/+,M,Body Weight,27600,Adipose TSC1,Mixed,116,141632,fed,[]
Adipose TSC1-EarTag #366,+/+; Tg/+,M,Body Weight,26640,Adipose TSC1,Mixed,116,141632,fed,[]
Adipose TSC1-EarTag #333,+/+; Tg/+,M,Body Weight,29590,Adipose TSC1,Mixed,117,141632,fed,[]
Adipose TSC1-EarTag #357,+/+; Tg/+,M,Body Weight,25900,Adipose TSC1,Mixed,116,141632,fed,[]
Adipose TSC1-EarTag #310,fl/fl; Tg/+,M,Body Weight,30580,Adipose TSC1,Mixed,117,141541,fed,[]
Adipose TSC1-EarTag #294,+/+; +/+,M,Body Weight,31120,Adipose TSC1,Mixed,117,141541,fed,[]
Adipose TSC1-EarTag #301,fl/fl; Tg/+,M,Body Weight,28370,Adipose TSC1,Mixed,117,141541,fed,[]
Adipose TSC1-EarTag #296,fl/fl; Tg/+,M,Body Weight,28800,Adipose TSC1,Mixed,117,141541,fed,[]
Adipose TSC1-EarTag #581,fl/fl; +/+,F,Body Weight,13980,Adipose TSC1,Mixed,19,137670,fed,[]
Adipose TSC1-EarTag #582,fl/+; Tg/+,F,Body Weight,12910,Adipose TSC1,Mixed,19,137670,fed,[]
Adipose TSC1-EarTag #583,fl/+; Tg/+,M,Body Weight,13780,Adipose TSC1,Mixed,19,137670,fed,[]
Adipose TSC1-EarTag #584,fl/+; Tg/+,F,Body Weight,9780,Adipose TSC1,Mixed,19,137670,fed,[]
Adipose TSC1-EarTag #585,fl/+; Tg/+,F,Body Weight,7840,Adipose TSC1,Mixed,19,137670,fed,[]
Adipose TSC1-EarTag #586,fl/+; +/+,M,Body Weight,7860,Adipose TSC1,Mixed,19,137670,fed,[]
Adipose TSC1-EarTag #587,fl/fl; Tg/+,M,Body Weight,8620,Adipose TSC1,Mixed,19,137670,fed,[]
Adipose TSC1-EarTag #588,+/+; +/+,M,Body Weight,8300,Adipose TSC1,Mixed,19,137670,fed,[]
Adipose TSC1-EarTag #589,fl/+; Tg/+,F,Body Weight,12340,Adipose TSC1,Mixed,19,137670,fed,[]
Adipose TSC1-EarTag #593,fl/+; Tg/+,M,Body Weight,11930,Adipose TSC1,Mixed,19,137670,fed,[]
C57BL/6J-EarTag #689,+/+,M,Body Weight,11400,C57BL/6J,C57BL/6J,21,,fed,[<Treatment: Rapamycin Injection into Pups>]
C57BL/6J-EarTag #690,+/+,M,Body Weight,9200,C57BL/6J,C57BL/6J,21,,fed,[<Treatment: Rapamycin Injection into Pups>]
C57BL/6J-EarTag #691,+/+,M,Body Weight,8360,C57BL/6J,C57BL/6J,21,,fed,[<Treatment: Vehicle Injection into Pups>]
C57BL/6J-EarTag #692,+/+,M,Body Weight,7900,C57BL/6J,C57BL/6J,21,,fed,[<Treatment: Vehicle Injection into Pups>]
C57BL/6J-EarTag #693,+/+,M,Body Weight,9870,C57BL/6J,C57BL/6J,21,,fed,[<Treatment: Rapamycin Injection into Pups>]
C57BL/6J-EarTag #694,+/+,M,Body Weight,9310,C57BL/6J,C57BL/6J,21,,fed,[<Treatment: Rapamycin Injection into Pups>]
C57BL/6J-EarTag #695,+/+,M,Body Weight,7700,C57BL/6J,C57BL/6J,21,,fed,[<Treatment: Vehicle Injection into Pups>]
C57BL/6J-EarTag #696,+/+,M,Body Weight,7530,C57BL/6J,C57BL/6J,21,,fed,[<Treatment: Vehicle Injection into Pups>]
C57BL/6J-EarTag #697,+/+,M,Body Weight,8840,C57BL/6J,C57BL/6J,21,,fed,[<Treatment: Rapamycin Injection into Pups>]
C57BL/6J-EarTag #698,+/+,M,Body Weight,6820,C57BL/6J,C57BL/6J,21,,fed,[<Treatment: Rapamycin Injection into Pups>]
C57BL/6J-EarTag #699,+/+,M,Body Weight,8600,C57BL/6J,C57BL/6J,21,,fed,[<Treatment: Vehicle Injection into Pups>]
C57BL/6J-EarTag #700,+/+,M,Body Weight,6750,C57BL/6J,C57BL/6J,21,,fed,[<Treatment: Vehicle Injection into Pups>]
Muscle TSC1-EarTag #623,N.D.,N.D.,Body Weight,9900,Muscle TSC1,Mixed,21,12345,fed,[]
Muscle TSC1-EarTag #606,fl/+; +/+,M,Body Weight,11600,Muscle TSC1,Mixed,21,12345,fed,[]
Muscle TSC1-EarTag #609,fl/+; +/+,M,Body Weight,11800,Muscle TSC1,Mixed,21,12345,fed,[]
Muscle TSC1-EarTag #612,fl/+; Tg/+,M,Body Weight,9700,Muscle TSC1,Mixed,21,12345,fed,[]
Muscle TSC1-EarTag #610,fl/+; Tg/+,M,Body Weight,9800,Muscle TSC1,Mixed,21,12345,fed,[]
Muscle TSC1-EarTag #600,fl/+; +/+,M,Body Weight,10900,Muscle TSC1,Mixed,21,12345,fed,[]
Muscle TSC1-EarTag #611,fl/+; Tg/+,F,Body Weight,11000,Muscle TSC1,Mixed,21,12345,fed,[]
Muscle TSC1-EarTag #613,fl/+; +/+,F,Body Weight,10200,Muscle TSC1,Mixed,21,12345,fed,[]
Muscle TSC1-EarTag #599,fl/+; Tg/+,F,Body Weight,10800,Muscle TSC1,Mixed,21,12345,fed,[]
Muscle TSC1-EarTag #617,fl/+; Tg/+,M,Body Weight,9600,Muscle TSC1,Mixed,21,12345,fed,[]
Muscle TSC1-EarTag #602,fl/+; Tg/+,F,Body Weight,11100,Muscle TSC1,Mixed,21,12345,fed,[]
Muscle TSC1-EarTag #604,fl/+; Tg/+,F,Body Weight,10900,Muscle TSC1,Mixed,21,12345,fed,[]
Muscle TSC1-EarTag #605,fl/+; +/+,F,Body Weight,10800,Muscle TSC1,Mixed,21,12345,fed,[]
Muscle TSC1-EarTag #607,fl/+; Tg/+,F,Body Weight,10500,Muscle TSC1,Mixed,21,12345,fed,[]
Muscle TSC1-EarTag #619,fl/+; +/+,F,Body Weight,9800,Muscle TSC1,Mixed,21,12345,fed,[]
Muscle TSC1-EarTag #622,fl/+; +/+,M,Body Weight,11300,Muscle TSC1,Mixed,21,12345,fed,[]
Muscle TSC1-EarTag #615,fl/+; +/+,M,Body Weight,10800,Muscle TSC1,Mixed,21,12345,fed,[]
Muscle TSC1-EarTag #614,fl/+; Tg/+,M,Body Weight,11300,Muscle TSC1,Mixed,21,12345,fed,[]
Muscle TSC1-EarTag #601,fl/+; Tg/+,M,Body Weight,10800,Muscle TSC1,Mixed,21,12345,fed,[]
C57BL/6J-EarTag #689,+/+,M,Body Weight,13030,C57BL/6J,C57BL/6J,23,,fed,[<Treatment: Rapamycin Injection into Pups>]
C57BL/6J-EarTag #690,+/+,M,Body Weight,10850,C57BL/6J,C57BL/6J,23,,fed,[<Treatment: Rapamycin Injection into Pups>]
C57BL/6J-EarTag #691,+/+,M,Body Weight,10330,C57BL/6J,C57BL/6J,23,,fed,[<Treatment: Vehicle Injection into Pups>]
C57BL/6J-EarTag #692,+/+,M,Body Weight,9720,C57BL/6J,C57BL/6J,23,,fed,[<Treatment: Vehicle Injection into Pups>]
C57BL/6J-EarTag #693,+/+,M,Body Weight,11300,C57BL/6J,C57BL/6J,23,,fed,[<Treatment: Rapamycin Injection into Pups>]
C57BL/6J-EarTag #694,+/+,M,Body Weight,10980,C57BL/6J,C57BL/6J,23,,fed,[<Treatment: Rapamycin Injection into Pups>]
C57BL/6J-EarTag #695,+/+,M,Body Weight,9590,C57BL/6J,C57BL/6J,23,,fed,[<Treatment: Vehicle Injection into Pups>]
C57BL/6J-EarTag #696,+/+,M,Body Weight,9220,C57BL/6J,C57BL/6J,23,,fed,[<Treatment: Vehicle Injection into Pups>]
C57BL/6J-EarTag #697,+/+,M,Body Weight,10320,C57BL/6J,C57BL/6J,23,,fed,[<Treatment: Rapamycin Injection into Pups>]
C57BL/6J-EarTag #698,+/+,M,Body Weight,8720,C57BL/6J,C57BL/6J,23,,fed,[<Treatment: Rapamycin Injection into Pups>]
C57BL/6J-EarTag #699,+/+,M,Body Weight,11110,C57BL/6J,C57BL/6J,23,,fed,[<Treatment: Vehicle Injection into Pups>]
C57BL/6J-EarTag #700,+/+,M,Body Weight,8620,C57BL/6J,C57BL/6J,23,,fed,[<Treatment: Vehicle Injection into Pups>]
C57BL/6J-EarTag #695,+/+,M,Body Weight,11110,C57BL/6J,C57BL/6J,25,,fed,[<Treatment: Vehicle Injection into Pups>]
C57BL/6J-EarTag #696,+/+,M,Body Weight,10700,C57BL/6J,C57BL/6J,25,,fed,[<Treatment: Vehicle Injection into Pups>]
C57BL/6J-EarTag #694,+/+,M,Body Weight,12400,C57BL/6J,C57BL/6J,25,,fed,[<Treatment: Rapamycin Injection into Pups>]
C57BL/6J-EarTag #693,+/+,M,Body Weight,13400,C57BL/6J,C57BL/6J,25,,fed,[<Treatment: Rapamycin Injection into Pups>]
C57BL/6J-EarTag #692,+/+,M,Body Weight,10600,C57BL/6J,C57BL/6J,25,,fed,[<Treatment: Vehicle Injection into Pups>]
C57BL/6J-EarTag #691,+/+,M,Body Weight,12500,C57BL/6J,C57BL/6J,25,,fed,[<Treatment: Vehicle Injection into Pups>]
C57BL/6J-EarTag #690,+/+,M,Body Weight,12400,C57BL/6J,C57BL/6J,25,,fed,[<Treatment: Rapamycin Injection into Pups>]
C57BL/6J-EarTag #689,+/+,M,Body Weight,14800,C57BL/6J,C57BL/6J,25,,fed,[<Treatment: Rapamycin Injection into Pups>]
C57BL/6J-EarTag #697,+/+,M,Body Weight,11800,C57BL/6J,C57BL/6J,25,,fed,[<Treatment: Rapamycin Injection into Pups>]
C57BL/6J-EarTag #698,+/+,M,Body Weight,10000,C57BL/6J,C57BL/6J,25,,fed,[<Treatment: Rapamycin Injection into Pups>]
C57BL/6J-EarTag #699,+/+,M,Body Weight,13100,C57BL/6J,C57BL/6J,25,,fed,[<Treatment: Vehicle Injection into Pups>]
C57BL/6J-EarTag #700,+/+,M,Body Weight,10200,C57BL/6J,C57BL/6J,25,,fed,[<Treatment: Vehicle Injection into Pups>]
Adipose TSC1-EarTag #524,fl/fl; Tg/+,M,Body Weight,25320,Adipose TSC1,Mixed,69,143401,fasted,[]
Adipose TSC1-EarTag #524,fl/fl; Tg/+,M,Plasma Glucose,64,Adipose TSC1,Mixed,69,143401,fasted,[]
Adipose TSC1-EarTag #521,fl/fl; Tg/+,M,Plasma Glucose,71,Adipose TSC1,Mixed,69,143401,fasted,[]
Adipose TSC1-EarTag #521,fl/fl; Tg/+,M,Body Weight,22200,Adipose TSC1,Mixed,69,143401,fasted,[]
Adipose TSC1-EarTag #528,+/+; Tg/+,M,Body Weight,30200,Adipose TSC1,Mixed,69,143401,fasted,[]
Adipose TSC1-EarTag #528,+/+; Tg/+,M,Plasma Glucose,75,Adipose TSC1,Mixed,69,143401,fasted,[]
Adipose TSC1-EarTag #686,+/+; +/+,M,Body Weight,24670,Adipose TSC1,Mixed,74,143406,fasted,[]
Adipose TSC1-EarTag #686,+/+; +/+,M,Plasma Glucose,92,Adipose TSC1,Mixed,74,143406,fasted,[]
Adipose TSC1-EarTag #532,+/+; +/+,M,Plasma Glucose,87,Adipose TSC1,Mixed,69,143406,fasted,[]
Adipose TSC1-EarTag #532,+/+; +/+,M,Body Weight,23890,Adipose TSC1,Mixed,69,143406,fasted,[]
Adipose TSC1-EarTag #510,+/+; +/+,M,Body Weight,23490,Adipose TSC1,Mixed,74,143406,fasted,[]
Adipose TSC1-EarTag #522,fl/+; +/+,M,Plasma Glucose,85,Adipose TSC1,Mixed,69,143406,fasted,[]
Adipose TSC1-EarTag #522,fl/+; +/+,M,Body Weight,27320,Adipose TSC1,Mixed,69,143406,fasted,[]
Adipose TSC1-EarTag #524,fl/fl; Tg/+,M,Body Weight,27440,Adipose TSC1,Mixed,68,143401,fed,[]
Adipose TSC1-EarTag #521,fl/fl; Tg/+,M,Body Weight,24280,Adipose TSC1,Mixed,68,143401,fed,[]
Adipose TSC1-EarTag #528,+/+; Tg/+,M,Body Weight,33350,Adipose TSC1,Mixed,68,143401,fed,[]
Adipose TSC1-EarTag #522,fl/+; +/+,M,Body Weight,29390,Adipose TSC1,Mixed,68,143406,fed,[]
Adipose TSC1-EarTag #532,+/+; +/+,M,Body Weight,25760,Adipose TSC1,Mixed,68,143406,fed,[]
Adipose TSC1-EarTag #686,+/+; +/+,M,Body Weight,26700,Adipose TSC1,Mixed,73,143406,fed,[]
Adipose TSC1-EarTag #510,+/+; +/+,M,Body Weight,25330,Adipose TSC1,Mixed,73,143406,fed,[]
Adipose TSC1-EarTag #687,fl/fl; +/+,M,Body Weight,23160,Adipose TSC1,Mixed,68,143401,fed,[]
Adipose TSC1-EarTag #512,fl/+; +/+,M,Body Weight,28470,Adipose TSC1,Mixed,73,141542,fed,[]
Adipose TSC1-EarTag #511,fl/+; +/+,M,Body Weight,20920,Adipose TSC1,Mixed,73,141542,fed,[]
Adipose TSC1-EarTag #688,fl/+; Tg/+,M,Body Weight,27230,Adipose TSC1,Mixed,73,141542,fed,[]
Adipose TSC1-EarTag #514,fl/+; Tg/+,M,Body Weight,25690,Adipose TSC1,Mixed,73,141542,fed,[]
Adipose TSC1-EarTag #570,+/+; +/+,M,Body Weight,26920,Adipose TSC1,Mixed,69,144031,fed,[]
Adipose TSC1-EarTag #573,+/+; +/+,M,Body Weight,28360,Adipose TSC1,Mixed,69,144031,fed,[]
Adipose TSC1-EarTag #528,+/+; Tg/+,M,Body Weight,32330,Adipose TSC1,Mixed,74,143401,fed,[]
Adipose TSC1-EarTag #564,+/+; Tg/+,M,Body Weight,26210,Adipose TSC1,Mixed,69,144031,fed,[]
Adipose TSC1-EarTag #566,+/+; +/+,M,Body Weight,26930,Adipose TSC1,Mixed,69,144031,fed,[]
Adipose TSC1-EarTag #687,fl/fl; +/+,M,Body Weight,24550,Adipose TSC1,Mixed,74,143401,fed,[]
Adipose TSC1-EarTag #521,fl/fl; Tg/+,M,Body Weight,24980,Adipose TSC1,Mixed,74,143401,fed,[]
Adipose TSC1-EarTag #524,fl/fl; Tg/+,M,Body Weight,27840,Adipose TSC1,Mixed,74,143401,fed,[]
Adipose TSC1-EarTag #570,+/+; +/+,M,Body Weight,22420,Adipose TSC1,Mixed,70,144031,fasted,[]
Adipose TSC1-EarTag #570,+/+; +/+,M,Plasma Glucose,56,Adipose TSC1,Mixed,70,144031,fasted,[]
Adipose TSC1-EarTag #573,+/+; +/+,M,Plasma Glucose,77,Adipose TSC1,Mixed,70,144031,fasted,[]
Adipose TSC1-EarTag #573,+/+; +/+,M,Body Weight,25100,Adipose TSC1,Mixed,70,144031,fasted,[]
Adipose TSC1-EarTag #528,+/+; Tg/+,M,Body Weight,29370,Adipose TSC1,Mixed,75,143401,fasted,[]
Adipose TSC1-EarTag #528,+/+; Tg/+,M,Plasma Glucose,98,Adipose TSC1,Mixed,75,143401,fasted,[]
Adipose TSC1-EarTag #564,+/+; Tg/+,M,Plasma Glucose,73,Adipose TSC1,Mixed,70,144031,fasted,[]
Adipose TSC1-EarTag #564,+/+; Tg/+,M,Body Weight,23400,Adipose TSC1,Mixed,70,144031,fasted,[]
Adipose TSC1-EarTag #566,+/+; +/+,M,Body Weight,23990,Adipose TSC1,Mixed,70,144031,fasted,[]
Adipose TSC1-EarTag #566,+/+; +/+,M,Plasma Glucose,62,Adipose TSC1,Mixed,70,144031,fasted,[]
Adipose TSC1-EarTag #687,fl/fl; +/+,M,Body Weight,22390,Adipose TSC1,Mixed,75,143401,fasted,[]
Adipose TSC1-EarTag #687,fl/fl; +/+,M,Plasma Glucose,88,Adipose TSC1,Mixed,75,143401,fasted,[]
Adipose TSC1-EarTag #521,fl/fl; Tg/+,M,Body Weight,22930,Adipose TSC1,Mixed,75,143401,fasted,[]
Adipose TSC1-EarTag #521,fl/fl; Tg/+,M,Plasma Glucose,62,Adipose TSC1,Mixed,75,143401,fasted,[]
Adipose TSC1-EarTag #524,fl/fl; Tg/+,M,Body Weight,25360,Adipose TSC1,Mixed,75,143401,fasted,[]
Adipose TSC1-EarTag #524,fl/fl; Tg/+,M,Plasma Glucose,45,Adipose TSC1,Mixed,75,143401,fasted,[]
Adipose TSC1-EarTag #407,fl/fl; +/+,M,Body Weight,30580,Adipose TSC1,Mixed,110,142518,fed,[<Treatment: High Fat Diet>]
Adipose TSC1-EarTag #408,fl/fl; Tg/+,M,Body Weight,30300,Adipose TSC1,Mixed,110,142518,fed,[<Treatment: High Fat Diet>]
Adipose TSC1-EarTag #411,+/+; +/+,M,Body Weight,31820,Adipose TSC1,Mixed,110,142518,fed,[<Treatment: High Fat Diet>]
Adipose TSC1-EarTag #413,+/+; Tg/+,M,Body Weight,33600,Adipose TSC1,Mixed,110,142518,fed,[<Treatment: High Fat Diet>]
Adipose TSC1-EarTag #418,+/+; +/+,M,Body Weight,38060,Adipose TSC1,Mixed,110,142519,fed,[<Treatment: High Fat Diet>]
Adipose TSC1-EarTag #419,fl/fl; +/+,M,Body Weight,31680,Adipose TSC1,Mixed,110,142519,fed,[<Treatment: High Fat Diet>]
Adipose TSC1-EarTag #422,+/+; Tg/+,M,Body Weight,27910,Adipose TSC1,Mixed,111,142521,fed,[<Treatment: High Fat Diet>]
Adipose TSC1-EarTag #423,fl/fl; Tg/+,M,Body Weight,32030,Adipose TSC1,Mixed,111,142521,fed,[<Treatment: High Fat Diet>]
Adipose TSC1-EarTag #424,fl/fl; Tg/+,M,Body Weight,35690,Adipose TSC1,Mixed,111,142521,fed,[<Treatment: High Fat Diet>]
Adipose TSC1-EarTag #425,+/+; Tg/+,M,Body Weight,35990,Adipose TSC1,Mixed,111,142521,fed,[<Treatment: High Fat Diet>]
Adipose TSC1-EarTag #428,fl/fl; +/+,M,Body Weight,41930,Adipose TSC1,Mixed,111,142522,fed,[<Treatment: High Fat Diet>]
Adipose TSC1-EarTag #429,fl/fl; Tg/+,M,Body Weight,31620,Adipose TSC1,Mixed,111,142522,fed,[<Treatment: High Fat Diet>]
Adipose TSC1-EarTag #430,+/+; +/+,M,Body Weight,30560,Adipose TSC1,Mixed,112,142522,fed,[<Treatment: High Fat Diet>]
Adipose TSC1-EarTag #431,+/+; Tg/+,M,Body Weight,39660,Adipose TSC1,Mixed,112,142522,fed,[<Treatment: High Fat Diet>]
Adipose TSC1-EarTag #432,fl/+; +/+,M,Body Weight,34740,Adipose TSC1,Mixed,112,142521,fed,[<Treatment: High Fat Diet>]
Adipose TSC1-EarTag #433,fl/+; Tg/+,M,Body Weight,37680,Adipose TSC1,Mixed,112,142522,fed,[<Treatment: High Fat Diet>]
Adipose TSC1-EarTag #436,fl/fl; Tg/+,M,Body Weight,41660,Adipose TSC1,Mixed,113,142520,fed,[<Treatment: High Fat Diet>]
Adipose TSC1-EarTag #437,+/+; +/+,M,Body Weight,34460,Adipose TSC1,Mixed,113,142520,fed,[<Treatment: High Fat Diet>]
Adipose TSC1-EarTag #439,fl/fl; Tg/+,M,Body Weight,30370,Adipose TSC1,Mixed,113,142520,fed,[<Treatment: High Fat Diet>]
Adipose TSC1-EarTag #440,+/+; Tg/+,M,Body Weight,33600,Adipose TSC1,Mixed,113,142520,fed,[<Treatment: High Fat Diet>]
Adipose TSC1-EarTag #443,fl/fl; Tg/+,M,Body Weight,34630,Adipose TSC1,Mixed,113,142519,fed,[<Treatment: High Fat Diet>]
Adipose TSC1-EarTag #444,+/+; +/+,M,Body Weight,32240,Adipose TSC1,Mixed,113,142519,fed,[<Treatment: High Fat Diet>]
ob/ob-EarTag #546,+/+,M,Body Weight,23650,ob/ob,C57BL/6J,74,137863,fed,[<Treatment: Amitriptyline 10 mg/kg>]
ob/ob-EarTag #540,+/+,M,Body Weight,24010,ob/ob,C57BL/6J,74,137861,fed,[<Treatment: Amitriptyline 10 mg/kg>]
ob/ob-EarTag #535,-/-,M,Body Weight,38610,ob/ob,C57BL/6J,74,137861,fed,[<Treatment: Amitriptyline 10 mg/kg>]
ob/ob-EarTag #539,-/-,M,Body Weight,39150,ob/ob,C57BL/6J,74,137861,fed,[<Treatment: Amitriptyline 10 mg/kg>]
ob/ob-EarTag #546,+/+,M,Body Weight,23920,ob/ob,C57BL/6J,81,137863,fed,[<Treatment: Amitriptyline 10 mg/kg>]
ob/ob-EarTag #540,+/+,M,Body Weight,25010,ob/ob,C57BL/6J,81,137861,fed,[<Treatment: Amitriptyline 10 mg/kg>]
ob/ob-EarTag #535,-/-,M,Body Weight,40980,ob/ob,C57BL/6J,81,137861,fed,[<Treatment: Amitriptyline 10 mg/kg>]
ob/ob-EarTag #539,-/-,M,Body Weight,41220,ob/ob,C57BL/6J,81,137861,fed,[<Treatment: Amitriptyline 10 mg/kg>]
ob/ob-EarTag #546,+/+,M,Body Weight,24100,ob/ob,C57BL/6J,88,137863,fed,[<Treatment: Amitriptyline 10 mg/kg>]
ob/ob-EarTag #540,+/+,M,Body Weight,25960,ob/ob,C57BL/6J,88,137861,fed,[<Treatment: Amitriptyline 10 mg/kg>]
ob/ob-EarTag #535,-/-,M,Body Weight,43730,ob/ob,C57BL/6J,88,137861,fed,[<Treatment: Amitriptyline 10 mg/kg>]
ob/ob-EarTag #539,-/-,M,Body Weight,44250,ob/ob,C57BL/6J,88,137861,fed,[<Treatment: Amitriptyline 10 mg/kg>]
ob/ob-EarTag #3100,-/-,M,Body Weight,54200,ob/ob,C57BL/6J,118,141757,fed,[]
ob/ob-EarTag #376,+/+,M,Body Weight,26800,ob/ob,C57BL/6J,118,141757,fed,[]
ob/ob-EarTag #388,-/-,M,Body Weight,59700,ob/ob,C57BL/6J,118,141757,fed,[]
ob/ob-EarTag #389,+/+,M,Body Weight,25800,ob/ob,C57BL/6J,118,141757,fed,[]
ob/ob-EarTag #394,-/-,M,Body Weight,55100,ob/ob,C57BL/6J,118,141757,fed,[]
ob/ob-EarTag #3100,-/-,M,Body Weight,51100,ob/ob,C57BL/6J,119,141757,fasted,[]
ob/ob-EarTag #3100,-/-,M,Plasma Glucose,81,ob/ob,C57BL/6J,119,141757,fasted,[]
ob/ob-EarTag #376,+/+,M,Body Weight,24900,ob/ob,C57BL/6J,119,141757,fasted,[]
ob/ob-EarTag #376,+/+,M,Plasma Glucose,70,ob/ob,C57BL/6J,119,141757,fasted,[]
ob/ob-EarTag #388,-/-,M,Body Weight,56600,ob/ob,C57BL/6J,119,141757,fasted,[]
ob/ob-EarTag #388,-/-,M,Plasma Glucose,99,ob/ob,C57BL/6J,119,141757,fasted,[]
ob/ob-EarTag #389,+/+,M,Body Weight,23800,ob/ob,C57BL/6J,119,141757,fasted,[]
ob/ob-EarTag #389,+/+,M,Plasma Glucose,91,ob/ob,C57BL/6J,119,141757,fasted,[]
ob/ob-EarTag #394,-/-,M,Plasma Glucose,100,ob/ob,C57BL/6J,119,141757,fasted,[]
ob/ob-EarTag #394,-/-,M,Body Weight,52600,ob/ob,C57BL/6J,119,141757,fasted,[]
Adipose TSC1-EarTag #294,+/+; +/+,M,Body Weight,32630,Adipose TSC1,Mixed,138,141541,fed,[]
Adipose TSC1-EarTag #296,fl/fl; Tg/+,M,Body Weight,31290,Adipose TSC1,Mixed,138,141541,fed,[]
Adipose TSC1-EarTag #301,fl/fl; Tg/+,M,Body Weight,30780,Adipose TSC1,Mixed,138,141541,fed,[]
Adipose TSC1-EarTag #303,+/+; Tg/+,M,Body Weight,30120,Adipose TSC1,Mixed,138,141631,fed,[]
Adipose TSC1-EarTag #309,+/+; Tg/+,M,Body Weight,31080,Adipose TSC1,Mixed,138,141543,fed,[]
Adipose TSC1-EarTag #310,fl/fl; Tg/+,M,Body Weight,31050,Adipose TSC1,Mixed,138,141541,fed,[]
Adipose TSC1-EarTag #311,+/+; Tg/+,M,Body Weight,32030,Adipose TSC1,Mixed,138,141543,fed,[]
Adipose TSC1-EarTag #313,fl/fl; Tg/+,M,Body Weight,30390,Adipose TSC1,Mixed,139,141543,fed,[]
Adipose TSC1-EarTag #314,+/+; +/+,M,Body Weight,35370,Adipose TSC1,Mixed,139,141333,fed,[]
Adipose TSC1-EarTag #315,+/+; Tg/+,M,Body Weight,40130,Adipose TSC1,Mixed,139,141333,fed,[]
Adipose TSC1-EarTag #316,fl/fl; Tg/+,M,Body Weight,30160,Adipose TSC1,Mixed,139,141333,fed,[]
